,name,movie_acted,num_of_movie,sum_score,sum_nor_popularity,avg_score,avg_nor_popularity,nor_movie_count,scaled_avg_score
26,Carson Grant,"['tm84618', 'tm362098']",2,14.85,1.41,7.425,0.7050000000000001,0.22,0.74
27,Mary-Pat Green,['tm84618'],1,8.2,0.8,8.2,0.8,0.0,0.82
28,Debbi Morgan,"['tm84618', 'tm494731']",2,13.55,1.41,6.775,0.7050000000000001,0.22,0.68
29,Don Stroud,"['tm84618', 'tm41792']",2,16.5,1.64,8.25,0.8200000000000001,0.22,0.82
30,Copper Cunningham,['tm84618'],1,8.2,0.8,8.2,0.8,0.0,0.82
31,Garth Avery,['tm84618'],1,8.2,0.8,8.2,0.8,0.0,0.82
32,Nat Grant,['tm84618'],1,8.2,0.8,8.2,0.8,0.0,0.82
33,Billie Perkins,"['tm84618', 'tm130586', 'tm192769', 'tm159901']",4,24.9,2.72,6.225,0.68,0.43,0.62
34,Catherine Scorsese,"['tm84618', 'tm155787']",2,16.799999999999997,1.62,8.399999999999999,0.81,0.22,0.84
35,Charles Scorsese,"['tm84618', 'tm155787']",2,16.799999999999997,1.62,8.399999999999999,0.81,0.22,0.84
36,Jon Voight,"['tm154986', 'tm107744', 'tm191387']",3,19.45,2.15,6.483333333333333,0.7166666666666667,0.34,0.65
37,Burt Reynolds,"['tm154986', 'tm191013']",2,15.25,1.38,7.625,0.69,0.22,0.76
38,Ned Beatty,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
39,Ronny Cox,"['tm154986', 'tm452237']",2,12.8,1.1800000000000002,6.4,0.5900000000000001,0.22,0.64
40,Ed Ramey,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
41,Billy Redden,"['tm154986', 'tm139658']",2,15.4,1.4,7.7,0.7,0.22,0.77
42,Seamon Glass,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
43,Randall Deal,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
44,Bill McKinney,"['tm154986', 'tm88045']",2,12.85,1.3,6.425,0.65,0.22,0.64
45,Herbert 'Cowboy' Coward,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
46,Lewis Crone,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
47,Ken Keener,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
48,Johnny Popwell,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
49,John Fowler,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
50,Kathy Rickman,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
51,Louise Coldren,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
52,Pete Ware,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
53,James Dickey,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
54,Macon McCalman,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
55,Hoyt Pollard,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
56,Belinda Beatty,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
57,Charley Boorman,['tm154986'],1,7.5,0.66,7.5,0.66,0.0,0.75
58,Graham Chapman,"['tm127384', 'tm70993', 'tm62924', 'tm133914', 'tm57169', 'tm34391', 'tm418157']",7,52.7,3.73,7.528571428571428,0.5328571428571428,0.6,0.75
59,John Cleese,"['tm127384', 'tm70993', 'tm62924', 'tm133914', 'tm57169', 'tm34391', 'tm418157', 'tm199408', 'tm148597', 'tm360904', 'tm233485', 'tm1088320']",12,85.39999999999999,6.219999999999999,7.116666666666666,0.5183333333333332,0.77,0.71
60,Eric Idle,"['tm127384', 'tm70993', 'tm62924', 'tm133914', 'tm57169', 'tm34391', 'tm418157', 'tm72251', 'tm199408', 'tm148597', 'tm360904']",11,81.89999999999999,5.55,7.445454545454544,0.5045454545454545,0.74,0.74
61,Terry Gilliam,"['tm127384', 'tm70993', 'tm62924', 'tm133914', 'tm57169', 'tm34391', 'tm418157', 'tm199408', 'tm148597', 'tm360904']",10,74.75,5.079999999999999,7.475,0.5079999999999999,0.72,0.75
62,Terry Jones,"['tm127384', 'tm127384', 'tm70993', 'tm62924', 'tm133914', 'tm57169', 'tm34391', 'tm418157', 'tm199408', 'tm148597', 'tm360904']",11,82.74999999999999,5.819999999999999,7.522727272727272,0.5290909090909091,0.74,0.75
63,Michael Palin,"['tm127384', 'tm70993', 'tm62924', 'tm133914', 'tm57169', 'tm34391', 'tm418157', 'tm174683', 'tm199408', 'tm148597', 'tm360904']",11,81.64999999999999,5.759999999999999,7.422727272727272,0.5236363636363636,0.74,0.74
64,Connie Booth,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
65,Carol Cleveland,"['tm127384', 'tm70993', 'tm62924', 'tm199408', 'tm148597']",5,38.4,2.93,7.68,0.586,0.5,0.77
66,Neil Innes,"['tm127384', 'tm70993', 'tm62924']",3,23.55,2.05,7.85,0.6833333333333332,0.34,0.78
67,Bee Duffell,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
68,John Young,"['tm127384', 'tm70993']",2,15.9,1.48,7.95,0.74,0.22,0.8
69,Rita Davies,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
70,Avril Stewart,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
71,Sally Kinghorn,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
72,Mark Zycon,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
73,Elspeth Cameron,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
74,Mitsuko Forstater,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
75,Sandy Johnson,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
76,Sandy Rose,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
77,Romilly Squire,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
78,Joni Flynn,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
79,Alison Walker,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
80,Loraine Ward,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
81,Anna Lanski,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
82,Sally Coombe,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
83,Vivienne MacDonald,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
84,Yvonne Dick,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
85,Daphne Darling,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
86,Fiona Gordon,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
87,Judy Lamb,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
88,Tracy Sneddon,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
89,Joyce Pollner,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
90,Mary Allen,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
91,Gloria Graham,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
92,Sylvia Taylor,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
93,Julian Doyle,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
94,Margarita Doyle,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
95,Zack Matalon,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
96,Scott Mike,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
97,William Palin,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
98,Tom Raeburn,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
99,Brian Ross,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
100,Roy Forge Smith,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
101,John Thornton,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
102,Maggie Weston,['tm127384'],1,8.0,0.74,8.0,0.74,0.0,0.8
103,Lee Marvin,"['tm120801', 'tm67378']",2,14.85,1.28,7.425,0.64,0.22,0.74
104,Ernest Borgnine,"['tm120801', 'tm192405']",2,15.35,1.4,7.675,0.7,0.22,0.77
105,Charles Bronson,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
106,Jim Brown,"['tm120801', 'tm457856', 'tm675171']",3,21.8,1.61,7.266666666666667,0.5366666666666667,0.34,0.73
107,John Cassavetes,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
108,Richard Jaeckel,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
109,George Kennedy,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
110,Trini López,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
111,Ralph Meeker,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
112,Robert Ryan,"['tm120801', 'tm67378']",2,14.85,1.28,7.425,0.64,0.22,0.74
113,Telly Savalas,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
114,Donald Sutherland,"['tm120801', 'tm156453', 'tm175687']",3,21.1,1.47,7.033333333333334,0.49,0.34,0.7
115,Clint Walker,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
116,Robert Webber,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
117,Tom Busby,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
118,Ben Carruthers,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
119,Stuart Cooper,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
120,Robert Phillips,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
121,Colin Maitland,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
122,Al Mancini,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
123,George Roubicek,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
124,Thick Wilson,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
125,Dora Reisser,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
126,Michael Anthony,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
127,Leo Britt,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
128,Alan Chuntz,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
129,Gary Files,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
130,Judith Furse,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
131,Hal Galili,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
132,Romo Gorrara,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
133,Willoughby Gray,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
134,Gerard Heinz,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
135,John G. Heller,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
136,George Hilsdon,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
137,John Hollis,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
138,Alf Joint,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
139,Juba Kennerley,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
140,Hildegard Knef,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
141,Ann Lancaster,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
142,Richard Marner,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
143,Dick Miller,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
144,Lionel Murton,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
145,Suzanne Owens-Duval,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
146,Mike Reid,"['tm120801', 'tm25947']",2,15.7,1.46,7.85,0.73,0.22,0.78
147,Terry Richards,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
148,Frederick Schiller,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
149,Richard Shaw,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
150,Warren Stanhope,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
151,Hedger Wallace,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
152,Theodore Wilhelm,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
153,Rocky Taylor,"['tm120801', 'tm191110']",2,15.55,1.54,7.775,0.77,0.22,0.78
154,Burnell Tucker,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
155,Vicki Woolf,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
156,Michael Segal,['tm120801'],1,7.65,0.68,7.65,0.68,0.0,0.77
157,Terence Bayler,['tm70993'],1,7.9,0.74,7.9,0.74,0.0,0.79
158,Kenneth Colley,['tm70993'],1,7.9,0.74,7.9,0.74,0.0,0.79
159,Charles McKeown,['tm70993'],1,7.9,0.74,7.9,0.74,0.0,0.79
160,Gwen Taylor,['tm70993'],1,7.9,0.74,7.9,0.74,0.0,0.79
161,Sue Jones-Davies,['tm70993'],1,7.9,0.74,7.9,0.74,0.0,0.79
162,Peter Brett,['tm70993'],1,7.9,0.74,7.9,0.74,0.0,0.79
163,John Case,['tm70993'],1,7.9,0.74,7.9,0.74,0.0,0.79
164,Chris Langham,['tm70993'],1,7.9,0.74,7.9,0.74,0.0,0.79
165,Andrew MacLachlan,['tm70993'],1,7.9,0.74,7.9,0.74,0.0,0.79
166,Bernard McKenna,['tm70993'],1,7.9,0.74,7.9,0.74,0.0,0.79
167,Spike Milligan,['tm70993'],1,7.9,0.74,7.9,0.74,0.0,0.79
168,George Harrison,"['tm70993', 'tm437159']",2,14.8,1.18,7.4,0.59,0.22,0.74
169,Clint Eastwood,"['tm14873', 'tm187791', 'tm438502']",3,21.9,1.85,7.3,0.6166666666666667,0.34,0.73
170,Harry Guardino,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
171,Reni Santoni,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
172,John Vernon,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
173,Andrew Robinson,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
174,John Larch,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
175,John Mitchum,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
176,Mae Mercer,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
177,Lyn Edgington,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
178,Ruth Kobart,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
179,Woodrow Parfrey,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
180,Josef Sommer,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
181,William Paterson,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
182,James Nolan,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
183,Maurice Argent,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
184,Jo De Winter,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
185,Craig Kelly,"['tm14873', 'tm191110']",2,15.5,1.54,7.75,0.77,0.22,0.78
186,Albert Popwell,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
187,Joy Carlin,"['tm14873', 'tm163686']",2,14.75,1.37,7.375,0.685,0.22,0.74
188,Bill Couch,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
189,Diana Davidson,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
190,Vince Deadrick Sr.,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
191,Chuck Dorsett,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
192,Al Dunlap,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
193,Larry Duran,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
194,George Fargo,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
195,Lois Foraker,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
196,Max Gail,"['tm14873', 'tm169719']",2,14.9,1.36,7.449999999999999,0.68,0.22,0.74
197,John Garber,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
198,Christopher Pray,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
199,Eddie Garrett,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
200,James W. Gavin,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
201,David Gilliam,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
202,Don Haggerty,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
203,Scott Hale,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
204,Kate Harper,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
205,Bob Harris,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
206,Chuck Hicks,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
207,Raymond Johnson,"['tm14873', 'tm451078']",2,13.8,1.34,6.9,0.67,0.22,0.69
208,Richard Lawson,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
209,Laurie Mock,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
210,Ann Noland,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
211,Kathleen O'Malley,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
212,Angela Paton,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
213,Victor Paul,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
214,Debralee Scott,"['tm14873', 'tm177480']",2,14.25,1.39,7.125,0.6950000000000001,0.22,0.71
215,Don Siegel,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
216,Kristoffer Tabori,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
217,Tony Dario,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
218,Marc Hertsens,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
219,Gordon Chapli,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
220,Janet Wisely,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
221,Pamela Tanimura,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
222,Richard Samuelson,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
223,Derek Jue,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
224,Sean Maley,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
225,Diane Darnell,['tm14873'],1,7.6,0.68,7.6,0.68,0.0,0.76
226,Warren Beatty,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
227,Faye Dunaway,"['tm119281', 'tm233465']",2,12.35,1.33,6.175,0.665,0.22,0.62
228,Michael J. Pollard,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
229,Gene Hackman,"['tm119281', 'tm11556', 'tm118238', 'tm19494', 'tm190811']",5,33.85,3.26,6.7700000000000005,0.6519999999999999,0.5,0.68
230,Estelle Parsons,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
231,Denver Pyle,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
232,Dub Taylor,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
233,Evans Evans,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
234,Gene Wilder,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
235,Mabel Cavitt,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
236,Patrick Cranshaw,"['tm119281', 'tm150112']",2,14.4,1.4,7.199999999999999,0.7,0.22,0.72
237,Owen Bush,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
238,Clyde Howdy,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
239,Russ Marker,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
240,Ann Palmer,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
241,Ken Mayer,['tm119281'],1,7.6,0.68,7.6,0.68,0.0,0.76
242,Brooke Shields,"['tm98978', 'tm130586', 'tm95238', 'tm279017', 'tm1003725']",5,29.700000000000003,2.94,5.94,0.588,0.5,0.59
243,Christopher Atkins,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
244,Leo McKern,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
245,William Daniels,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
246,Jeffrey Kleiser,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
247,Gus Mercurio,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
248,Elva Josephson,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
249,Glenn Kohan,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
250,Bradley Pryce,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
251,Chad Timmerman,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
252,Gert Jacoby,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
253,Alex Hamilton,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
254,Richard Evanson,['tm98978'],1,6.0,0.71,6.0,0.71,0.0,0.6
255,Gregory Peck,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
256,David Niven,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
257,Anthony Quinn,"['tm44204', 'tm187187']",2,13.8,1.36,6.9,0.6799999999999999,0.22,0.69
258,Stanley Baker,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
259,Anthony Quayle,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
260,James Darren,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
261,Irene Papas,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
262,Gia Scala,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
263,James Robertson Justice,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
264,Richard Harris,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
265,Bryan Forbes,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
266,Allan Cuthbertson,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
267,Michael Trubshawe,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
268,Percy Herbert,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
269,George Mikell,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
270,Walter Gotell,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
271,Tutte Lemkow,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
272,Albert Lieven,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
273,Norman Wooland,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
274,Kleo Skouloudi,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
275,Nicholas Papakonstantinou,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
276,Christopher Rhodes,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
277,William Hoehne Jr.,['tm44204'],1,7.4,0.65,7.4,0.65,0.0,0.74
278,Burt Lancaster,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
279,Woody Strode,"['tm67378', 'tm11556']",2,13.7,1.27,6.85,0.635,0.22,0.68
280,Jack Palance,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
281,Claudia Cardinale,"['tm67378', 'tm157085', 'tm854278']",3,19.05,1.65,6.349999999999999,0.5499999999999999,0.34,0.63
282,Ralph Bellamy,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
283,Joe De Santis,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
284,Rafael Bertrand,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
285,Jorge Martínez de Hoyos,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
286,Marie Gomez,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
287,José Chávez,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
288,Carlos Romero,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
289,Vaughn Taylor,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
290,Elizabeth Campbell,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
291,Don Carlos,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
292,Leigh Chapman,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
293,Roberto Contreras,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
294,Dirk Evans,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
295,Darwin Lamb,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
296,Eddie Little Sky,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
297,John Lopez,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
298,John McKee,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
299,Philip L. Parslow,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
300,Ron Veto,['tm67378'],1,7.199999999999999,0.6,7.199999999999999,0.6,0.0,0.72
301,Richard Pryor,"['tm69997', 'tm1215536']",2,14.95,0.92,7.475,0.46,0.22,0.75
302,Jennifer Lee Pryor,['tm69997'],1,7.8,0.52,7.8,0.52,0.0,0.78
303,Bing Crosby,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
304,Danny Kaye,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
305,Rosemary Clooney,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
306,Vera-Ellen,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
307,Dean Jagger,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
308,Mary Wickes,"['tm16479', 'tm113576']",2,14.65,1.28,7.324999999999999,0.64,0.22,0.73
309,John Brascia,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
310,Anne Whitfield,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
311,Bea Allen,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
312,Frank Baker,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
313,Glen Cargyle,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
314,George Chakiris,"['tm16479', 'tm983658']",2,14.75,1.06,7.375,0.53,0.22,0.74
315,Barrie Chase,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
316,Lorinne Crawford,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
317,Franklyn Farnum,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
318,Bess Flowers,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
319,Gavin Gordon,['tm16479'],1,7.35,0.62,7.35,0.62,0.0,0.74
