,name,movie_directed,num_of_movie,sum_score,sum_nor_popularity,avg_score,avg_nor_popularity,nor_movie_count,scaled_avg_score
830,Ali F. Mostafa,['tm245155'],1,4.949999999999999,4.8,4.949999999999999,4.8,0.0,0.49
831,Milind Dhaimade,['tm245293'],1,7.35,4.4,7.35,4.4,0.0,0.74
832,Vibeke Idsøe,['tm232832'],1,6.75,5.2,6.75,5.2,0.0,0.68
833,Jorge Michel Grau,['tm239933'],1,6.1,4.6000000000000005,6.1,4.6000000000000005,0.0,0.61
834,Mathieu Auvray,['tm228657'],1,6.550000000000001,4.6000000000000005,6.550000000000001,4.6000000000000005,0.0,0.66
835,Lars Büchel,['tm247644'],1,5.1,4.0,5.1,4.0,0.0,0.51
836,Ian Edelman,['tm230927'],1,5.5,4.8,5.5,4.8,0.0,0.55
837,Zhao Tianyu,['tm244577'],1,6.65,4.8,6.65,4.8,0.0,0.66
838,Biyi Bandele,['tm227523'],1,5.65,3.8,5.65,3.8,0.0,0.57
839,Vince Marcello,"['tm230426', 'tm412623', 'tm483997', 'tm921206']",4,25.65,25.9,6.4125,6.475,3.8968290113739616,0.64
840,Raúl Campos,"['tm236705', 'tm244079', 'tm295349', 'tm275726', 'tm407318', 'tm371622', 'tm354136', 'tm408257', 'tm426367', 'tm367105', 'tm305227', 'tm370781', 'tm369453', 'tm358188', 'tm414746', 'tm376709', 'tm416134', 'tm320949', 'tm369452', 'tm1124066']",20,121.75,64.3,6.0875,3.215,10.0,0.61
841,Jan Suter,"['tm236705', 'tm244079', 'tm295349', 'tm275726', 'tm407318', 'tm371622', 'tm354136', 'tm408257', 'tm426367', 'tm367105', 'tm305227', 'tm370781', 'tm369453', 'tm358188', 'tm414746', 'tm376709', 'tm416134', 'tm320949', 'tm369452']",19,115.8,60.7,6.094736842105264,3.194736842105263,9.79250371024024,0.61
842,Ozan Açıktan,"['tm244923', 'tm351201', 'tm866782', 'tm1065788']",4,26.15,21.7,6.5375,5.424999999999999,3.8968290113739616,0.65
843,Bobcat Goldthwait,"['tm266622', 'tm353046', 'tm411856']",3,19.85,13.8,6.616666666666667,4.6000000000000005,2.9478373494331396,0.66
844,Prashant Nair,['tm134052'],1,6.199999999999999,4.4,6.199999999999999,4.4,0.0,0.62
845,Sébastien Betbeder,['tm246543'],1,6.25,4.5,6.25,4.5,0.0,0.62
846,Oz Rodriguez,"['tm272484', 'tm931686']",2,12.75,10.5,6.375,5.25,1.7243743076436346,0.64
847,Izu Ojukwu,"['tm252609', 'tm1114205']",2,11.5,9.1,5.75,4.55,1.7243743076436346,0.58
848,Assad Fouladkar,['tm234064'],1,6.05,3.6,6.05,3.6,0.0,0.6
849,Marcel Barrena,['tm240733'],1,7.5,5.5,7.5,5.5,0.0,0.75
850,Anthony Giordano,"['tm267419', 'tm434676']",2,14.25,9.9,7.125,4.95,1.7243743076436346,0.71
851,Umesh Ghadge,['tm232930'],1,2.5,5.1,2.5,5.1,0.0,0.25
852,Lea Glob,['tm149212'],1,7.15,4.1,7.15,4.1,0.0,0.72
853,Estela Renner,['tm243931'],1,7.6,4.0,7.6,4.0,0.0,0.76
854,Florian Schnell,['tm307997'],1,5.2,5.0,5.2,5.0,0.0,0.52
855,Rodrigo Pelmonto,['tm235227'],1,6.550000000000001,4.6000000000000005,6.550000000000001,4.6000000000000005,0.0,0.66
856,Kabir Khan,"['tm219699', 'tm473502']",2,13.0,11.4,6.5,5.7,1.7243743076436346,0.65
857,Andrew Goth,['tm234136'],1,3.95,4.2,3.95,4.2,0.0,0.4
858,Alex Coletti,['tm239764'],1,6.6,4.5,6.6,4.5,0.0,0.66
859,Rocky Soraya,"['tm263743', 'tm371619', 'tm435487', 'tm327951', 'tm451852']",5,26.45,23.8,5.29,4.76,4.672211657076773,0.53
860,Pawan Kumar,['tm246485'],1,7.15,4.8,7.15,4.8,0.0,0.72
861,Johan Brisinger,['tm267017'],1,4.6,4.2,4.6,4.2,0.0,0.46
862,Mir-Jean Bou Chaaya,['tm224255'],1,6.800000000000001,4.2,6.800000000000001,4.2,0.0,0.68
863,Jorge Hernández Aldana,['tm234292'],1,5.7,3.4000000000000004,5.7,3.4000000000000004,0.0,0.57
864,Mahmoud Sabbagh,['tm238717'],1,6.4,4.4,6.4,4.4,0.0,0.64
865,Ali Samadi Ahadi,['tm271974'],1,5.45,4.0,5.45,4.0,0.0,0.55
866,Karen J. Lloyd,['tm272012'],1,4.699999999999999,3.6,4.699999999999999,3.6,0.0,0.47
867,Karan Anshuman,['tm217986'],1,5.45,4.6000000000000005,5.45,4.6000000000000005,0.0,0.55
868,Nikon Basu,['tm215911'],1,2.8,4.4,2.8,4.4,0.0,0.28
869,Gary Howsam,['tm233648'],1,6.05,4.3,6.05,4.3,0.0,0.6
870,Robert McCullough Jr.,['tm286268'],1,4.45,3.3000000000000003,4.45,3.3000000000000003,0.0,0.45
871,David Lam,['tm375681'],1,5.4,4.1,5.4,4.1,0.0,0.54
872,Yudai Yamaguchi,['tm316567'],1,6.949999999999999,3.8,6.949999999999999,3.8,0.0,0.7
873,Will Eisenberg,['tm218683'],1,7.199999999999999,3.3000000000000003,7.199999999999999,3.3000000000000003,0.0,0.72
874,Nuel C. Naval,['tm219739'],1,6.0,3.6,6.0,3.6,0.0,0.6
875,Benjamin Dickinson,['tm273933'],1,6.05,4.0,6.05,4.0,0.0,0.6
876,S.A. Zaidi,['tm549892'],1,2.55,3.8,2.55,3.8,0.0,0.26
877,Niyi Akinmolayan,"['tm317850', 'tm245050', 'tm464947', 'tm1057343', 'tm1147041']",5,28.35,16.9,5.67,3.38,4.672211657076773,0.57
878,Charles Uwagbai,['tm494288'],1,6.4,4.4,6.4,4.4,0.0,0.64
879,Doesjka van Hoogdalem,['tm452046'],1,6.199999999999999,4.2,6.199999999999999,4.2,0.0,0.62
880,Bill D'Elia,"['tm207734', 'tm325610']",2,12.65,9.1,6.325,4.550000000000001,1.7243743076436346,0.63
881,Eduardo Roy Jr.,"['tm244842', 'tm824855']",2,14.4,7.6,7.199999999999999,3.8,1.7243743076436346,0.72
882,Tolu Lordtanner,['tm350159'],1,5.2,2.3000000000000003,5.2,2.3000000000000003,0.0,0.52
883,Burak Aksak,"['tm226320', 'tm351181']",2,12.2,10.1,6.1,5.050000000000001,1.7243743076436346,0.61
884,Theodore Boborol,"['tm279828', 'tm212909', 'tm332500']",3,19.5,11.8,6.5,3.9333333333333336,2.9478373494331396,0.65
885,Motonori Sakakibara,"['tm319354', 'tm451078']",2,11.75,11.1,5.875,5.550000000000001,1.7243743076436346,0.59
886,Tolga Örnek,['tm311456'],1,6.25,4.8,6.25,4.8,0.0,0.62
887,Farhan Alam,['tm350374'],1,7.35,3.8,7.35,3.8,0.0,0.74
888,Dan Krauss,['tm243849'],1,6.9,4.9,6.9,4.9,0.0,0.69
889,Pierre Deschamps,['tm290157'],1,7.15,3.0,7.15,3.0,0.0,0.72
890,Akashdeep Saigal,['tm246810'],1,3.25,3.8,3.25,3.8,0.0,0.32
891,Kumaran,['tm239078'],1,4.7,3.2,4.7,3.2,0.0,0.47
892,Volker Weicker,['tm282988'],1,5.45,2.9,5.45,2.9,0.0,0.55
893,Basil Khalil,['tm215265'],1,5.9,4.6000000000000005,5.9,4.6000000000000005,0.0,0.59
894,Kıvanç Baruönü,"['tm203056', 'tm233463', 'tm446558']",3,17.6,13.900000000000002,5.866666666666667,4.633333333333334,2.9478373494331396,0.59
895,Juraj Šajmovič,['tm313374'],1,6.8,4.1,6.8,4.1,0.0,0.68
896,Joyce E. Bernal,"['tm283909', 'tm232855']",2,13.2,7.2,6.6000000000000005,3.6,1.7243743076436346,0.66
897,Curtis Graham,['tm235005'],1,5.449999999999999,3.4000000000000004,5.449999999999999,3.4000000000000004,0.0,0.54
898,Jean-Claude Barny,['tm267112'],1,4.949999999999999,4.0,4.949999999999999,4.0,0.0,0.49
899,Şenol Sönmez,"['tm247767', 'tm461532']",2,9.4,8.8,4.7,4.4,1.7243743076436346,0.47
900,Muharrem Gülmez,['tm198842'],1,5.15,4.4,5.15,4.4,0.0,0.52
901,James Jones,['tm421214'],1,6.4,4.5,6.4,4.5,0.0,0.64
902,Namcito,['tm247159'],1,5.4,3.0,5.4,3.0,0.0,0.54
903,Bảo Nhân,['tm247159'],1,5.4,3.0,5.4,3.0,0.0,0.54
904,Walter Taylaur,"['tm407961', 'tm460198']",2,10.25,5.4,5.125,2.7,1.7243743076436346,0.51
905,Brett Weiner,['tm225416'],1,4.4,3.5,4.4,3.5,0.0,0.44
906,Amy Rice,['tm232090'],1,5.550000000000001,4.0,5.550000000000001,4.0,0.0,0.56
907,Kevin Layne,['tm571645'],1,7.0,3.0,7.0,3.0,0.0,0.7
908,Ali Bin Matar,['tm350727'],1,4.1,3.6,4.1,3.6,0.0,0.41
909,Ibrahim Bin Mohamed,"['tm350727', 'tm465864']",2,8.05,6.8,4.025,3.4,1.7243743076436346,0.4
910,Meltem Bozoflu,['tm233121'],1,5.65,5.0,5.65,5.0,0.0,0.57
911,Upi Avianto,"['tm245791', 'tm460149']",2,13.25,8.2,6.625,4.1,1.7243743076436346,0.66
912,Jason Paul Laxamana,"['tm271333', 'tm474405']",2,10.95,7.3,5.475,3.65,1.7243743076436346,0.55
913,Dare Olaitan,['tm409220'],1,6.05,2.8000000000000003,6.05,2.8000000000000003,0.0,0.6
914,Jörn Donner,['tm1063792'],1,6.4,5.0,6.4,5.0,0.0,0.64
915,Rikhil Bahadur,['tm234735'],1,6.6,3.6,6.6,3.6,0.0,0.66
916,Debra Granik,['tm312676'],1,6.949999999999999,6.6000000000000005,6.949999999999999,6.6000000000000005,0.0,0.7
917,Denis Villeneuve,['tm239091'],1,7.75,8.0,7.75,8.0,0.0,0.78
918,Andy Muschietti,['tm244208'],1,7.25,8.2,7.25,8.2,0.0,0.73
919,Taylor Sheridan,['tm244259'],1,7.550000000000001,7.4,7.550000000000001,7.4,0.0,0.76
920,Boots Riley,['tm310953'],1,6.85,6.6000000000000005,6.85,6.6000000000000005,0.0,0.68
921,Aaron Sorkin,"['tm315344', 'tm840196']",2,15.0,14.2,7.5,7.1,1.7243743076436346,0.75
922,Christian Gudegast,['tm318206'],1,6.85,7.3,6.85,7.3,0.0,0.68
923,Dax Shepard,['tm266714'],1,6.05,6.800000000000001,6.05,6.800000000000001,0.0,0.6
924,David Bruckner,['tm287684'],1,6.25,7.0,6.25,7.0,0.0,0.62
925,Bong Joon-ho,['tm244174'],1,7.35,7.0,7.35,7.0,0.0,0.74
926,Scott Mann,['tm288010'],1,5.9,6.0,5.9,6.0,0.0,0.59
927,Catherine Bainbridge,['tm300280'],1,7.949999999999999,4.0,7.949999999999999,4.0,0.0,0.8
928,Jennifer Kent,['tm244364'],1,7.25,6.6000000000000005,7.25,6.6000000000000005,0.0,0.73
929,Jang Hang-jun,['tm359978'],1,7.7,6.6000000000000005,7.7,6.6000000000000005,0.0,0.77
930,Brian A. Miller,"['tm414073', 'tm420656']",2,9.35,11.4,4.675,5.699999999999999,1.7243743076436346,0.47
931,Claire Scanlon,"['tm412550', 'tm885775']",2,13.35,12.1,6.675000000000001,6.050000000000001,1.7243743076436346,0.67
932,Gilles Paquet-Brenner,['tm299741'],1,6.35,6.1,6.35,6.1,0.0,0.64
933,Julius Onah,['tm239286'],1,5.55,6.9,5.55,6.9,0.0,0.56
934,Tommy Wirkola,"['tm272060', 'tm1046026']",2,13.8,14.2,6.9,7.1000000000000005,1.7243743076436346,0.69
935,Alfonso Cuarón,['tm288499'],1,7.7,6.800000000000001,7.7,6.800000000000001,0.0,0.77
936,Pascal Laugier,['tm350379'],1,6.9,6.6000000000000005,6.9,6.6000000000000005,0.0,0.69
937,Ana Lily Amirpour,['tm350'],1,5.25,6.4,5.25,6.4,0.0,0.52
938,Jason Reitman,['tm320570'],1,6.9,6.6000000000000005,6.9,6.6000000000000005,0.0,0.69
939,Daniel Kaufman,['tm320281'],1,5.85,4.4,5.85,4.4,0.0,0.58
940,Victor Levin,['tm414887'],1,5.85,6.4,5.85,6.4,0.0,0.58
941,Susanne Bier,['tm374132'],1,6.75,7.7,6.75,7.7,0.0,0.68
942,Teodora Ana Mihai,['tm371380'],1,5.75,6.2,5.75,6.2,0.0,0.58
943,Jeffrey Nachmanoff,['tm244197'],1,5.8,6.6000000000000005,5.8,6.6000000000000005,0.0,0.58
944,Daniel Goldhaber,['tm420348'],1,5.85,6.2,5.85,6.2,0.0,0.58
945,Danishka Esterhazy,['tm435086'],1,6.4,6.6000000000000005,6.4,6.6000000000000005,0.0,0.64
946,Skye Borgman,"['tm414285', 'tm1226954']",2,13.85,13.0,6.925,6.5,1.7243743076436346,0.69
947,Noah Baumbach,"['tm244206', 'tm403709']",2,14.55,13.8,7.275,6.9,1.7243743076436346,0.73
948,Macon Blair,['tm273294'],1,6.7,6.4,6.7,6.4,0.0,0.67
949,Charles Stone III,['tm280060'],1,5.95,5.4,5.95,5.4,0.0,0.6
950,Stuart Hazeldine,['tm226948'],1,6.85,7.199999999999999,6.85,7.199999999999999,0.0,0.68
951,Matt Palmer,['tm371900'],1,6.65,6.1,6.65,6.1,0.0,0.66
952,Gareth Evans,['tm271951'],1,6.199999999999999,6.5,6.199999999999999,6.5,0.0,0.62
953,Susan Johnson,"['tm410435', 'tm219252']",2,14.15,13.2,7.075,6.6,1.7243743076436346,0.71
954,Mamoru Hosoda,['tm362881'],1,7.1,6.6000000000000005,7.1,6.6000000000000005,0.0,0.71
955,Cate Shortland,['tm227940'],1,6.1,6.2,6.1,6.2,0.0,0.61
956,Bryan Fogel,['tm311815'],1,7.800000000000001,6.4,7.800000000000001,6.4,0.0,0.78
957,Sara Colangelo,"['tm362098', 'tm861000']",2,13.45,12.1,6.725,6.05,1.7243743076436346,0.67
958,Zak Hilditch,"['tm317542', 'tm449590']",2,10.95,12.4,5.4750000000000005,6.2,1.7243743076436346,0.55
959,Paco Plaza,"['tm313683', 'tm452962']",2,12.85,12.6,6.425000000000001,6.300000000000001,1.7243743076436346,0.64
960,Donald Petrie,['tm414220'],1,6.25,6.0,6.25,6.0,0.0,0.62
961,Jeremy Saulnier,['tm299677'],1,5.449999999999999,6.4,5.449999999999999,6.4,0.0,0.54
962,Nikita Vlasov,['tm244325'],1,5.5,6.4,5.5,6.4,0.0,0.55
963,Richard Shepard,['tm435916'],1,6.3,6.4,6.3,6.4,0.0,0.63
964,Trevor Nunn,['tm433228'],1,6.550000000000001,6.0,6.550000000000001,6.0,0.0,0.66
965,David Ayer,['tm244307'],1,6.25,7.4,6.25,7.4,0.0,0.62
966,Charlie McDowell,"['tm233362', 'tm1083293']",2,11.75,12.8,5.875,6.4,1.7243743076436346,0.59
967,Ben Young,['tm310706'],1,5.9,6.800000000000001,5.9,6.800000000000001,0.0,0.59
968,Colin Trevorrow,['tm244233'],1,7.0,6.4,7.0,6.4,0.0,0.7
969,Jodi Scurfield,['tm422491'],1,4.9,5.4,4.9,5.4,0.0,0.49
970,David Slade,['tm449070'],1,6.949999999999999,7.0,6.949999999999999,7.0,0.0,0.7
971,Ben Howling,['tm307283'],1,6.35,6.6000000000000005,6.35,6.6000000000000005,0.0,0.64
972,Yolanda Ramke,['tm307283'],1,6.35,6.6000000000000005,6.35,6.6000000000000005,0.0,0.64
973,Dee Rees,"['tm300615', 'tm464351']",2,12.0,12.3,6.0,6.15,1.7243743076436346,0.6
974,Chris Smith,"['tm349803', 'tm447788', 'tm1003353']",3,21.6,18.1,7.2,6.033333333333334,2.9478373494331396,0.72
975,Gregory Plotkin,['tm316414'],1,5.55,6.1,5.55,6.1,0.0,0.56
976,Olaf de Fleur Johannesson,['tm434202'],1,4.9,5.8,4.9,5.8,0.0,0.49
977,Alice Rohrwacher,['tm410742'],1,7.45,5.9,7.45,5.9,0.0,0.75
978,Asghar Farhadi,['tm244229'],1,6.7,6.2,6.7,6.2,0.0,0.67
979,Paul Greengrass,['tm348993'],1,7.0,6.7,7.0,6.7,0.0,0.7
980,Darlene Naponse,['tm427308'],1,6.65,3.2,6.65,3.2,0.0,0.66
981,Fernando Coimbra,['tm245176'],1,6.4,6.4,6.4,6.4,0.0,0.64
982,Sarah Adina Smith,['tm240076'],1,6.2,5.6000000000000005,6.2,5.6000000000000005,0.0,0.62
983,Ildikó Enyedi,['tm298084'],1,7.35,6.0,7.35,6.0,0.0,0.74
984,Peter Hedges,['tm423436'],1,6.65,6.1,6.65,6.1,0.0,0.66
985,Tamara Jenkins,['tm368449'],1,7.1,5.9,7.1,5.9,0.0,0.71
986,Oriol Paulo,['tm433381'],1,7.45,6.6000000000000005,7.45,6.6000000000000005,0.0,0.75
987,Robin Aubert,['tm349278'],1,5.8,5.699999999999999,5.8,5.699999999999999,0.0,0.58
988,Julie Cohen,['tm363488'],1,7.6,5.8,7.6,5.8,0.0,0.76
989,Betsy West,['tm363488'],1,7.6,5.8,7.6,5.8,0.0,0.76
990,Jim Hosking,['tm315424'],1,5.8,5.2,5.8,5.2,0.0,0.58
991,Garth Davis,['tm310899'],1,6.1,6.4,6.1,6.4,0.0,0.61
992,Anne Fletcher,['tm417496'],1,6.65,6.2,6.65,6.2,0.0,0.66
993,Federico D'Alessandro,['tm352588'],1,6.0,6.2,6.0,6.2,0.0,0.6
994,Eduardo Casanova,['tm314477'],1,6.35,5.6000000000000005,6.35,5.6000000000000005,0.0,0.64
995,Miguel Arteta,"['tm368241', 'tm992260']",2,11.65,12.0,5.825,6.0,1.7243743076436346,0.58
996,Richard Trank,['tm503797'],1,5.55,4.8,5.55,4.8,0.0,0.56
997,Niki Caro,['tm244175'],1,7.2,6.6000000000000005,7.2,6.6000000000000005,0.0,0.72
998,Kyle Newacheck,"['tm321224', 'tm441231']",2,11.55,13.3,5.775,6.65,1.7243743076436346,0.58
999,Joel Hopkins,['tm319882'],1,6.0,5.6000000000000005,6.0,5.6000000000000005,0.0,0.6
1000,Madeleine Parry,"['tm420274', 'tm885860']",2,15.3,10.6,7.65,5.3,1.7243743076436346,0.77
1001,Jon Olb,['tm420274'],1,8.1,5.699999999999999,8.1,5.699999999999999,0.0,0.81
1002,David Michôd,"['tm233294', 'tm417392']",2,13.0,13.5,6.5,6.75,1.7243743076436346,0.65
1003,Nattawut Poonpiriya,['tm320255'],1,7.8,6.3,7.8,6.3,0.0,0.78
1004,Roland Joffé,['tm374313'],1,6.0,5.0,6.0,5.0,0.0,0.6
1005,James Marsh,['tm411311'],1,5.45,5.8,5.45,5.8,0.0,0.55
1006,Lennart Ruff,['tm368040'],1,5.1,6.4,5.1,6.4,0.0,0.51
1007,Alain Desrochers,"['tm324155', 'tm275004']",2,12.45,11.8,6.225,5.9,1.7243743076436346,0.62
1008,Andy Serkis,['tm244148'],1,6.5,6.800000000000001,6.5,6.800000000000001,0.0,0.65
1009,David Wain,['tm363248'],1,6.6,6.0,6.6,6.0,0.0,0.66
1010,David M. Rosenthal,['tm420745'],1,5.15,6.6000000000000005,5.15,6.6000000000000005,0.0,0.52
1011,Eliza Brownlie,['tm426274'],1,5.95,5.4,5.95,5.4,0.0,0.6
1012,C.J. Wallis,['tm363103'],1,6.5,4.9,6.5,4.9,0.0,0.65
1013,Orson Welles,['tm139885'],1,6.7,5.5,6.7,5.5,0.0,0.67
1014,Marti Noxon,['tm244317'],1,7.0,6.6000000000000005,7.0,6.6000000000000005,0.0,0.7
1015,Jay Baruchel,['tm219259'],1,5.75,6.0,5.75,6.0,0.0,0.58
1016,Jeremiah Zagar,"['tm370232', 'tm1126268']",2,14.35,13.5,7.175000000000001,6.75,1.7243743076436346,0.72
1017,Anne Sundberg,['tm431347'],1,7.5,4.6000000000000005,7.5,4.6000000000000005,0.0,0.75
1018,Ricki Stern,['tm431347'],1,7.5,4.6000000000000005,7.5,4.6000000000000005,0.0,0.75
1019,Liam O'Donnell,"['tm211554', 'tm935309']",2,10.4,12.6,5.2,6.300000000000001,1.7243743076436346,0.52
1020,Adrián Espinosa,['tm292837'],1,6.3,6.2,6.3,6.2,0.0,0.63
1021,Paul Urkijo,['tm351101'],1,6.4,6.0,6.4,6.0,0.0,0.64
1022,Kim Jee-woon,['tm328443'],1,6.15,5.699999999999999,6.15,5.699999999999999,0.0,0.62
1023,Sandi Tan,['tm367065'],1,7.45,5.2,7.45,5.2,0.0,0.75
1024,Jon Lucas,['tm281935'],1,5.949999999999999,6.6000000000000005,5.949999999999999,6.6000000000000005,0.0,0.6
1025,Scott Moore,['tm281935'],1,5.949999999999999,6.6000000000000005,5.949999999999999,6.6000000000000005,0.0,0.6
1026,Armita Keyani,['tm439484'],1,5.2,6.0,5.2,6.0,0.0,0.52
1027,Nicolas Pesce,['tm306301'],1,5.65,5.6000000000000005,5.65,5.6000000000000005,0.0,0.57
1028,Martin Zandvliet,['tm139545'],1,6.2,6.2,6.2,6.2,0.0,0.62
1029,Stephen S. Campanelli,['tm374454'],1,7.25,5.0,7.25,5.0,0.0,0.73
1030,Sriram Raghavan,['tm423373'],1,7.949999999999999,6.7,7.949999999999999,6.7,0.0,0.8
1031,Brie Larson,['tm349800'],1,5.75,5.9,5.75,5.9,0.0,0.58
1032,Nana Ekvtimishvili,['tm284015'],1,7.15,5.0,7.15,5.0,0.0,0.72
1033,Simon Groß,['tm284015'],1,7.15,5.0,7.15,5.0,0.0,0.72
1034,Drake Doremus,['tm289181'],1,6.199999999999999,6.4,6.199999999999999,6.4,0.0,0.62
1035,Avgousta Zourelidi,['tm312767'],1,6.25,4.699999999999999,6.25,4.699999999999999,0.0,0.62
1036,Alex Merkin,['tm436470'],1,5.65,5.6000000000000005,5.65,5.6000000000000005,0.0,0.57
1037,Stephen Kijak,['tm411415'],1,7.800000000000001,4.6000000000000005,7.800000000000001,4.6000000000000005,0.0,0.78
1038,Robert Smigel,['tm370392'],1,5.300000000000001,6.0,5.300000000000001,6.0,0.0,0.53
1039,Adam Randall,"['tm300184', 'tm1020820']",2,12.05,13.0,6.025,6.5,1.7243743076436346,0.6
1040,Madeleine Sami,['tm370436'],1,5.550000000000001,5.5,5.550000000000001,5.5,0.0,0.56
1041,Jackie van Beek,['tm370436'],1,5.550000000000001,5.5,5.550000000000001,5.5,0.0,0.56
1042,Olivia Milch,['tm324870'],1,5.35,5.6000000000000005,5.35,5.6000000000000005,0.0,0.54
1043,Jesse V. Johnson,"['tm406111', 'tm423140', 'tm885805']",3,18.45,17.8,6.15,5.933333333333334,2.9478373494331396,0.62
1044,John Butler,['tm298339'],1,7.05,6.0,7.05,6.0,0.0,0.7
1045,Joe Swanberg,['tm245937'],1,5.95,5.4,5.95,5.4,0.0,0.6
1046,Aditya Kripalani,['tm464542'],1,6.3,5.2,6.3,5.2,0.0,0.63
1047,Joel Crawford,['tm356742'],1,6.4,5.5,6.4,5.5,0.0,0.64
1048,Griffin Dunne,['tm351216'],1,7.25,5.0,7.25,5.0,0.0,0.73
1049,Jim Strouse,['tm298846'],1,6.35,5.6000000000000005,6.35,5.6000000000000005,0.0,0.64
1050,Joram Lürsen,['tm367250'],1,6.800000000000001,5.8,6.800000000000001,5.8,0.0,0.68
1051,Alex Timbers,"['tm411507', 'tm889390']",2,15.65,10.4,7.824999999999999,5.2,1.7243743076436346,0.78
1052,Anthony Byrne,['tm409766'],1,5.85,6.0,5.85,6.0,0.0,0.58
1053,Ian Samuels,['tm420797'],1,6.05,6.4,6.05,6.4,0.0,0.6
1054,Guillermo de Oliveira,['tm438502'],1,7.2,4.8,7.2,4.8,0.0,0.72
1055,Alex Richanbach,['tm411958'],1,5.45,6.0,5.45,6.0,0.0,0.55
1056,Oren Uziel,['tm322243'],1,6.1,6.2,6.1,6.2,0.0,0.61
1057,Raymie Muzquiz,['tm305437'],1,7.6,5.5,7.6,5.5,0.0,0.76
1058,Fumihiko Sori,['tm312577'],1,5.25,6.2,5.25,6.2,0.0,0.52
1059,Yan Han,['tm413049'],1,6.800000000000001,5.8,6.800000000000001,5.8,0.0,0.68
1060,Jeremy Rush,['tm346467'],1,6.25,6.2,6.25,6.2,0.0,0.62
1061,Gerard Barrett,['tm219258'],1,6.85,6.1,6.85,6.1,0.0,0.68
1062,Shinsuke Sato,['tm266652'],1,6.5,6.2,6.5,6.2,0.0,0.65
1063,Brent Bonacorso,['tm244368'],1,5.15,6.1,5.15,6.1,0.0,0.52
1064,Damián Romay,['tm419733'],1,4.7,5.5,4.7,5.5,0.0,0.47
1065,Myles Kane,['tm352774'],1,6.05,5.6000000000000005,6.05,5.6000000000000005,0.0,0.6
1066,Josh Koury,['tm352774'],1,6.05,5.6000000000000005,6.05,5.6000000000000005,0.0,0.6
1067,Dava Whisenant,['tm406881'],1,7.8,4.4,7.8,4.4,0.0,0.78
1068,Yeon Sang-ho,['tm317110'],1,6.050000000000001,5.8,6.050000000000001,5.8,0.0,0.61
1069,Lukas Dhont,['tm407827'],1,7.15,6.0,7.15,6.0,0.0,0.72
1070,Maya Forbes,['tm326723'],1,5.7,5.699999999999999,5.7,5.699999999999999,0.0,0.57
1071,Hiroyuki Seshita,"['tm241990', 'tm315584', 'tm425138', 'tm363231']",4,24.55,23.6,6.137499999999999,5.9,3.8968290113739616,0.61
1072,Shoujirou Nishimi,['tm324820'],1,6.9,5.300000000000001,6.9,5.300000000000001,0.0,0.69
1073,Guillaume Renard,['tm324820'],1,6.9,5.300000000000001,6.9,5.300000000000001,0.0,0.69
1074,Michael Stephenson,['tm285340'],1,5.0,5.4,5.0,5.4,0.0,0.5
1075,Dallas Jenkins,['tm270999'],1,6.25,4.699999999999999,6.25,4.699999999999999,0.0,0.62
1076,Heidi Ewing,['tm349138'],1,6.95,5.5,6.95,5.5,0.0,0.7
1077,Rachel Grady,['tm349138'],1,6.95,5.5,6.95,5.5,0.0,0.7
1078,Paul Dugdale,"['tm448122', 'tm982100', 'tm977782', 'tm1042277']",4,31.3,19.9,7.825,4.9750000000000005,3.8968290113739616,0.78
1079,Kobun Shizuno,"['tm315584', 'tm425138', 'tm363231']",3,18.05,17.4,6.016666666666667,5.8,2.9478373494331396,0.6
1080,Lauren Miller,['tm420334'],1,6.199999999999999,6.0,6.199999999999999,6.0,0.0,0.62
1081,Kai Wang,['tm282910'],1,6.05,6.0,6.05,6.0,0.0,0.6
1082,Ding Ma,['tm282910'],1,6.05,6.0,6.05,6.0,0.0,0.6
1083,Esteban Crespo,"['tm307515', 'tm925858']",2,10.85,10.0,5.425,5.0,1.7243743076436346,0.54
1084,George Nolfi,['tm244519'],1,5.699999999999999,6.0,5.699999999999999,6.0,0.0,0.57
1085,Lynn Shelton,"['tm347821', 'tm348845', 'tm857399']",3,20.35,14.500000000000004,6.783333333333334,4.833333333333335,2.9478373494331396,0.68
1086,Masaaki Yuasa,['tm298779'],1,6.9,5.1,6.9,5.1,0.0,0.69
1087,Stephanie Laing,['tm369179'],1,6.7,5.8,6.7,5.8,0.0,0.67
1088,Craig Johnson,['tm409618'],1,6.449999999999999,6.2,6.449999999999999,6.2,0.0,0.64
1089,Chris Moukarbel,['tm347530'],1,7.25,5.699999999999999,7.25,5.699999999999999,0.0,0.73
1090,Morgan Pehme,['tm313974'],1,7.15,5.4,7.15,5.4,0.0,0.72
1091,Dylan Bank,['tm313974'],1,7.15,5.4,7.15,5.4,0.0,0.72
1092,Daniel DiMauro,['tm313974'],1,7.15,5.4,7.15,5.4,0.0,0.72
1093,Isao Yukisada,['tm359103'],1,6.0,4.4,6.0,4.4,0.0,0.6
1094,Tony Bancroft,['tm1883'],1,6.05,5.8,6.05,5.8,0.0,0.6
1095,Scott Christian Sava,['tm1883'],1,6.05,5.8,6.05,5.8,0.0,0.6
1096,Jaime Maestro,['tm1883'],1,6.05,5.8,6.05,5.8,0.0,0.6
1097,Noël Wells,['tm271959'],1,6.15,5.0,6.15,5.0,0.0,0.62
